"ROERh1","ROERh2","ROERh3","ROERh4","ROESo1","ROESo2","ROESo3","ROESo4","ROFRh1","ROFRh2","ROFRh3","ROFRh4","ROFSo1","ROFSo2","ROFSo4","RONRh1","RONRh2","RONRh3","RONRh4","RONSo1","RONSo3","RONSo4"
0,5,7,10,0,10,8,8,0,27,0,13,18,9,28,11,0,0,0,0,4,9
0,0,0,0,0,0,0,10,0,0,0,0,157,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0
0,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,55,0,0,0,0,0,111,0,0,0,0,0,0,0
0,8,0,0,0,0,0,90,0,9,0,58,0,0,0,0,0,0,0,0,0,0
33,72,8,0,14,0,10,0,0,0,9,4,0,0,6,0,8,0,0,0,0,0
3,20,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,7,0,0,0,0,0,142,0,0,0,11,4,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,153,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,56,37
0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,88,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,0,0,0,0,0,0,0,0,81,0,0,0,15,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,93,30,0,39,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,33,33,0,0,0,37,0,59,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,59,0,66,0,0,0,37,0,0,0
0,25,28,0,0,16,85,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0
0,21,0,0,61,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,20,0,0,0,35,0,0,106,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,15,0,48,0,0,98,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,17,50,0,78,0,0,0,0,0,16,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,0,0
0,2,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,10,0,48,60,30
0,0,0,0,0,0,0,0,68,0,2,0,0,0,90,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,34,0,0,125,0,0,0,0,0,0,0
0,3,0,0,16,0,0,0,0,0,0,0,51,0,0,22,11,28,7,7,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0
0,0,0,0,0,0,0,0,0,0,0,0,0,6,151,0,0,0,0,0,0,0
0,0,0,0,12,0,0,15,16,31,13,31,0,0,0,0,27,11,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,0
0,11,10,0,23,14,46,0,0,0,0,21,0,0,0,5,0,0,0,20,2,3
0,0,17,4,0,8,0,0,11,0,15,0,14,0,77,9,0,0,0,0,0,0
50,50,0,0,0,0,0,36,0,0,0,0,0,0,18,0,0,0,0,0,0,0
4,68,39,0,0,20,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,9,13,0,0,9,12,32,10,13,28,4,4,12,0,0,0,0,0,0,0
6,129,0,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,0,0,0,0,0,32,0,0,0,36,0,6,55,0,0,0,0,9,9,0
0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,91,32,24
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,26
0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,53,54,38
0,0,0,0,0,0,0,0,37,21,6,10,3,3,46,4,3,10,0,2,7,0
69,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13,20,0,0,0,64,0,0,0,0,0,0,2,45,7,0,0,0,0,0,0
0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,84,67,0,0,0,0,0,0,0
29,0,0,7,11,49,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,23,0,0,0,0,126,0,0,0,0,0,0,0
89,0,8,0,0,0,0,0,0,12,0,0,0,0,0,31,0,8,0,0,0,0
25,0,0,21,66,20,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22,28,0,0,16,73,0,0,0,2,0,0,0,0,7,0,0,0,0,0,0
0,6,5,0,0,8,39,5,0,0,0,31,0,0,54,0,0,0,0,0,0,0
0,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,53,0,47
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147
0,0,0,14,0,0,30,0,11,5,0,0,80,2,0,0,0,2,0,0,0,2
23,0,95,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,61,73
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,117
0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,46,50,0,26,0,0,0,0,13,0,0,0,0,0,0,0,9,0,0
0,0,0,0,0,0,0,5,0,15,106,14,4,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,14,98,0,0,0,32,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,4,0,0,23,0,0,0,0,116,0,0
22,24,15,0,11,30,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,17,15,0,0,21,44,0,0,7,0,0,0,0,30,7,0,0,0,0,0,0
0,0,0,0,0,0,0,0,46,23,0,0,29,18,17,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,86,0,43,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,48,28
0,0,0,0,0,3,0,0,0,84,0,0,0,0,6,0,40,0,0,7,0,0
29,8,0,31,57,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,88,0,0,0,0,34,0,0,0,16,0,0,0,0,0,0
0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0
40,0,0,0,90,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,101,0,12,0,23,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,7,13,14,18,21,3,34,0,0,8,0,0,14,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,5,0,72,35,9
0,15,0,0,16,6,0,0,0,0,0,12,0,0,85,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,47,9
21,16,35,15,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,17,0,13
0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,8,0,0,5,27,18,32,28,15,0,0,0,0,0,0,0
0,0,0,0,0,0,3,0,4,5,0,12,5,0,4,10,7,13,0,16,54,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0
0,31,5,5,0,44,7,6,0,0,0,0,0,0,0,0,9,6,0,0,4,14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0
7,6,0,0,0,7,7,0,0,15,14,0,49,7,18,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,6,0,0,0,86,0,38,0,0,0,0,0,0,0
24,0,5,4,61,13,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,15,36,17,0,22,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,0,0,0,0,0,22,0,0,0,58,34,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,25,11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,30,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128
0,39,0,0,0,0,0,0,0,0,0,54,0,0,26,0,0,7,0,0,0,0
0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,14,0,0
0,0,37,0,8,0,14,0,0,7,0,0,0,0,0,0,0,0,0,0,0,59
0,12,8,0,51,7,44,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
20,0,6,0,9,0,10,0,0,0,14,28,3,0,11,0,0,0,0,5,17,0
2,0,0,0,0,0,0,0,7,7,12,17,7,26,6,4,9,0,0,0,21,5
0,0,0,0,0,0,3,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0
3,0,0,0,0,0,0,7,8,17,51,26,10,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,11,0,0,111,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,42,43,0
0,0,102,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,72,0,0,0,26,0,0,0,6,13,0,0,0,0,0,3,0,0,0,0
0,4,0,0,0,3,37,3,0,0,0,0,0,0,0,0,0,0,0,33,21,18
0,0,0,0,0,0,0,0,0,8,0,36,0,10,26,0,22,17,0,0,0,0
0,11,15,0,0,21,66,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0
0,0,0,0,4,14,37,0,0,0,0,0,0,0,0,0,7,56,0,0,0,0
0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,82,0,0,0,36,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,58,51,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0
0,0,7,0,33,0,16,0,0,0,0,0,0,0,57,4,0,0,0,0,0,0
0,0,0,0,0,0,0,0,27,0,0,0,0,0,90,0,0,0,0,0,0,0
23,2,20,4,20,0,30,2,0,6,0,3,0,3,0,0,0,0,0,0,3,0
10,0,7,22,4,3,2,0,0,0,0,0,0,2,0,0,0,0,0,35,9,22
0,0,0,0,6,98,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,11,57,0,0,37,0
0,0,0,0,0,0,0,0,32,0,18,38,8,3,16,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,44,12,46
4,0,0,20,0,0,0,15,24,15,3,6,3,11,0,0,0,4,0,4,5,0
0,0,0,0,0,0,0,0,0,0,19,0,17,2,0,0,0,0,3,0,0,73
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,82,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,64,0
0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,26,0,16,0,0,0,7,0,0,13,0,0,19,0,0,0,0,17,7,7
0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,83,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0
0,5,0,5,0,5,0,0,0,4,0,78,0,12,2,0,0,0,0,0,0,0
0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,108,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
0,0,13,0,0,30,63,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0
0,0,0,0,0,0,0,0,32,0,0,0,0,0,25,0,0,54,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,56,4,0,0,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0
32,0,16,0,50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,6,16,39,14,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,81,0,0,0,0,0,5,5,7,12,0,0,0,0,0,0,0,0,0,0
0,0,0,62,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,27,0,0,10,37,0
0,0,0,28,0,33,0,0,0,0,7,6,0,6,9,3,0,6,0,7,0,4
0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,69,0,0,0,0
0,0,0,0,0,0,0,0,0,0,33,0,7,0,0,0,0,0,48,0,0,21
0,26,26,0,0,22,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,6,0,0,0,0,39,26,0,4,0,5,0,28,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,99,0,0,9,0,0,0,0,0,0,0
9,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,0,0,0,8,29,0,0,0,0,27,0,0,31,6,0,0,0,0,0,0
0,0,9,0,0,0,14,0,0,0,0,0,0,0,0,7,5,39,0,0,26,7
0,0,0,0,0,0,0,80,0,0,27,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,4,11,0,0,0,10,24,32,9,8,9,0
0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,7,0,0,0,0,0
0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,48,0,0,0,0,0,0,57,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0
0,13,16,0,27,13,32,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
0,14,10,0,0,12,39,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0
0,0,0,0,0,0,0,14,0,0,0,0,0,0,90,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,15,0,0,0,67
0,0,0,0,0,0,0,0,0,0,0,0,0,11,93,0,0,0,0,0,0,0
0,67,0,15,7,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0
0,0,61,0,0,0,0,0,0,9,20,0,0,13,0,0,0,0,0,0,0,0
0,0,0,0,0,0,50,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0
0,9,0,0,7,5,0,23,37,0,0,0,0,13,8,0,0,0,0,0,0,0
0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2,2,26,13,0,0,18,0,35,0,0,6,0,0
13,0,0,0,58,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0
0,0,0,30,0,0,10,0,0,0,0,0,0,0,0,0,0,28,4,0,0,29
0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,25,68,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101
0,0,36,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,41,0,20,26,13,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,14,24,16
87,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,11,48,0,0,0,4,0,5,0,0,0,8,0,0,9,7,0,0,0,0
0,9,0,0,0,0,34,0,0,0,0,52,0,0,0,4,0,0,0,0,0,0
0,0,75,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0
0,0,0,0,76,0,0,0,0,0,0,0,15,0,0,0,0,7,0,0,0,0
0,0,0,0,0,0,0,49,0,0,0,0,0,0,49,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,21,0,7,0,0,70,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,58,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,9,12,23,35
0,38,0,0,40,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,0,4,29,0,0,0,0,0,0,0,0,3,55,0,0,0,0,0,0,0
0,0,0,0,28,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,24,13
29,0,0,0,26,15,0,9,0,4,0,7,0,0,0,0,0,0,0,0,0,6
0,0,0,0,0,0,4,0,0,0,0,25,0,0,0,0,0,0,0,2,0,65
0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,58,17,17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0
20,0,0,0,0,0,39,0,12,0,0,0,0,0,0,0,0,12,0,0,0,12
0,88,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,0,7,0,86,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,17,14,56
0,15,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0
0,0,0,22,0,0,0,10,16,12,0,0,0,0,18,16,0,0,0,0,0,0
0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,53,0,13,3,4,0,13
0,0,0,0,0,0,0,0,82,0,0,0,12,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,31,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94
0,0,0,0,0,0,0,63,0,0,0,5,0,0,0,0,0,8,0,4,13,0
0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0
0,12,0,24,5,3,0,12,0,4,21,0,0,10,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,25,0,0,19,7,26,0,0,0,5,0,0,9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,12,0
33,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,34,0,17,0,22,0,0,4,0,0,2,0,0,0,0,5,0,0,0,0,0
0,10,3,0,0,15,20,2,0,0,0,0,0,0,40,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,31,24
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0
0,13,0,0,0,0,23,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0
0,0,0,0,16,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,15,43,13,3,5,7,0,0,0,0,3,0,0
0,0,0,0,0,0,0,0,0,0,44,12,0,0,0,0,13,0,0,0,20,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,38,16
9,7,6,0,14,12,31,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,65,0,0,0,0,7,0,0,10,0,0,6,0,0,0,0,0,0,0,0
0,0,0,8,0,0,0,0,0,0,15,9,0,0,21,0,0,19,0,0,16,0
0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,7,10,0,10,0,0,4,0,0,10,0,4,2,8,0,0,5,2,8,0,3
0,13,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0
0,37,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4,74,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,24,27
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,32,11
23,0,35,0,0,0,0,20,0,0,0,0,0,0,0,8,0,0,0,0,0,0
0,0,50,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2,0,0,0,81,3,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,19,0,13,0,0,0,0,8,26,0,0,0,20
0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,33,0,0,23,12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,25,21,23
0,23,0,0,0,15,41,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,10,0,11,36
0,15,0,0,46,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,21,39,19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,24
0,59,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,66,0,3,0,11,0,0,3,0,0,0,0,0,0,0,0,0,0,0
0,0,0,18,0,0,0,41,0,18,6,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,45,0,38,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,7,19,44,9,4,0,0,0,0,0,0,0,0
28,9,0,4,27,3,4,0,0,2,3,0,0,0,0,2,0,0,0,0,0,0
0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,42,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,42,27,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,44
12,0,0,0,4,7,0,0,0,0,0,48,0,0,0,0,0,0,0,0,7,3
0,0,0,0,14,0,0,0,0,12,0,6,0,0,0,8,4,6,0,12,0,19
0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,13,33,8
0,0,0,0,0,41,0,34,0,0,0,0,0,0,0,6,0,0,0,0,0,0
0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,27,0,0,0,52,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,4,0,13,0,0,0,5,22,0,0,23,14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,14,19
0,28,0,0,0,16,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,15,7,8,0,0,0,5,0,5,12,23,0,0,5,0,0,0,0,0,0,0
0,0,0,0,34,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0
0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0
0,3,0,0,46,0,3,24,0,0,3,0,0,0,0,0,0,0,0,0,0,0
0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,8,0,0,7,18,0,0,2,0,40,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,38,41,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0
8,5,8,0,0,16,11,22,0,0,0,0,0,0,0,0,8,0,0,0,0,0
0,0,7,38,0,0,12,15,0,0,0,6,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,14,0,0,0,0,0,0,64,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,16,0,5,0,57,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,9,54
47,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,24,5,21,0,0,6,5,0,0,0,0,0,0,0,0,5,0,0,0,0,3
14,6,0,11,10,30,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3,0,0,0,2,69,0,0,0,3,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,47,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,14
0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,11,0,0,66,0,0,0,0,0,0,0,0,0,0,0
