"ROERh1","ROERh2","ROERh3","ROERh4","ROESo1","ROESo2","ROESo3","ROESo4","ROFRh1","ROFRh2","ROFRh3","ROFRh4","ROFSo1","ROFSo2","ROFSo4","RONRh1","RONRh2","RONRh3","RONRh4","RONSo1","RONSo3","RONSo4"
3,1,9,0,4,6,6,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0
0,1,3,3,0,5,2,3,0,8,0,4,5,5,6,5,0,0,0,0,4,1
0,0,0,0,0,0,0,1,0,0,0,0,36,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0
0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,41,0,0,0,0,0,12,0,0,0,0,0,0,0
0,2,0,0,0,0,0,20,0,0,0,11,0,0,0,0,0,0,0,0,0,0
9,16,0,0,2,0,4,0,0,0,1,2,0,0,1,0,3,0,0,0,0,0
2,2,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,0,31,0,0,0,3,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,40,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,18,8
0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,30,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0,0,24,0,0,0,8,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,32,10,0,9,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,12,4,0,0,0,16,0,16,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,13,0,6,0,0,0,35,0,0,0
0,9,9,0,0,4,16,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0
0,5,0,0,16,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,4,0,0,0,9,0,0,23,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,3,0,12,0,0,12,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,5,12,0,37,0,0,0,0,0,6,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0
0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,13,14,4
0,0,0,0,0,0,0,0,53,0,1,0,0,0,12,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,8,0,0,19,0,0,0,0,0,0,0
0,0,0,0,3,0,0,0,0,0,0,0,13,0,0,17,5,6,7,4,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,0,0,0,0,0,0,0
0,0,0,0,3,0,0,1,11,7,5,10,0,0,0,0,10,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0
0,4,1,0,8,6,11,0,0,0,0,3,0,0,0,2,0,0,0,5,0,0
0,0,4,0,0,6,0,0,8,0,3,0,2,0,13,4,0,0,0,0,0,0
13,8,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0
1,12,10,0,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,2,0,0,3,2,25,2,2,12,0,1,1,0,0,0,0,0,0,0
1,23,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,9,0,0,0,2,0,3,12,0,0,0,0,2,1,0
0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,19,9,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,2
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,13,9
0,0,0,0,0,0,0,0,26,8,0,3,1,2,4,2,0,2,0,0,3,0
31,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,3,0,0,0,16,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0
0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,32,18,0,0,0,0,0,0,0
13,0,0,3,3,21,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,0,0,0,0,0,0
21,0,2,0,0,0,0,0,0,4,0,0,0,0,0,10,0,0,0,0,0,0
9,0,0,9,13,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,7,0,0,6,13,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0
0,0,0,0,0,4,8,2,0,0,0,10,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,11,0,9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
0,0,0,3,0,0,3,0,10,1,0,0,17,0,0,0,0,0,0,0,0,1
10,0,22,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,22,17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,24
0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,12,16,0,11,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1,0,3,34,6,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,4,25,0,0,0,7,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,38,0,0
3,6,4,0,1,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,4,0,0,9,8,0,0,1,0,0,0,0,6,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,34,6,0,0,8,10,2,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,0,9,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,9,4
0,0,0,0,0,2,0,0,0,24,0,0,0,0,3,0,10,0,0,0,0,0
9,3,0,8,17,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,22,0,0,0,0,2,0,0,0,11,0,0,0,0,0,0
0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0
24,0,0,0,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,76,0,3,0,6,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,6,4,4,6,6,1,3,0,0,3,0,0,5,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,25,8,1
0,1,0,0,5,3,0,0,0,0,0,4,0,0,18,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,18,3
10,4,8,2,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,1,0,5
0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2,0,0,2,8,4,9,11,4,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2,2,0,4,1,0,1,7,4,6,0,1,14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0
0,6,1,0,0,20,3,1,0,0,0,0,0,0,0,0,5,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0
2,2,0,0,0,3,4,0,0,7,2,0,11,4,2,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3,0,0,0,30,0,8,0,0,0,0,0,0,0
4,0,1,2,16,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,2,10,2,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,0,0,0,0,0,3,0,0,0,14,10,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,7,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
0,4,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,3,0,0,0,0
0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,4,0,0
0,0,11,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6
0,4,1,0,12,3,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10,0,1,0,2,0,1,0,0,0,3,5,0,0,0,0,0,0,0,2,4,0
1,0,0,0,0,0,0,0,6,3,2,4,1,15,1,1,4,0,0,0,6,0
0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0
0,0,0,0,0,0,0,3,5,4,15,4,4,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,14,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,6,17,0
0,0,25,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,20,0,0,0,11,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,12,6,3
0,0,0,0,0,0,0,0,0,1,0,11,0,5,9,0,8,3,0,0,0,0
0,2,3,0,0,10,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,1,7,7,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0
0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,20,0,0,0,9,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,18,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0
0,0,1,0,7,0,1,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,22,0,0,0,0,0,14,0,0,0,0,0,0,0
5,0,4,2,5,0,9,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2,0,1,7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,2,4
0,0,0,0,3,44,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,18,0,0,8,0
0,0,0,0,0,0,0,0,25,0,2,5,3,0,2,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,5,7
2,0,0,5,0,0,0,5,18,6,1,3,1,2,0,0,0,2,0,0,2,0
0,0,0,0,0,0,0,0,0,0,3,0,4,2,0,0,0,0,2,0,0,14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,25,0
0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,5,0,3,0,0,0,6,0,0,2,0,0,0,0,0,0,0,5,0,2
0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,16,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0
0,0,0,1,0,3,0,0,0,1,0,13,0,5,0,0,0,0,0,0,0,0
0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,0,14,10,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0
0,0,0,0,0,0,0,0,28,0,0,0,0,0,3,0,0,11,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,16,2,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0
15,0,2,0,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,1,3,11,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,21,0,0,0,0,0,2,1,2,2,0,0,0,0,0,0,0,0,0,0
0,0,0,26,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9,0,0,3,9,0
0,0,0,8,0,16,0,0,0,0,0,1,0,2,0,2,0,1,0,0,0,0
0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,9,0,0,0,0
0,0,0,0,0,0,0,0,0,0,12,0,2,0,0,0,0,0,47,0,0,2
0,3,6,0,0,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,11,19,0,3,0,2,0,3,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,19,0,0,3,0,0,0,0,0,0,0
3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,4,8,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0
0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,2,2,8,0,0,3,2
0,0,0,0,0,0,0,16,0,0,6,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,7,8,9,3,6,0
0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,10,0,0,0,0,0,0,9,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0
0,2,3,0,5,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,3,0,0,4,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
0,0,0,0,0,0,0,4,0,0,0,0,0,0,16,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,4,0,0,0,11
0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0,0,0,0
0,16,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,14,0,0,0,0,0,0,4,2,0,0,4,0,0,0,0,0,0,0,0
0,0,0,0,0,0,9,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
0,2,0,0,2,3,0,2,32,0,0,0,0,3,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,11,4,0,0,1,0,11,0,0,1,0,0
3,0,0,0,16,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,4,4,0,0,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
0,0,5,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,32,0,5,4,4,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,6,3,3
25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,4,14,0,0,0,1,0,1,0,0,0,1,0,0,4,1,0,0,0,0
0,2,0,0,0,0,8,0,0,0,0,17,0,0,0,2,0,0,0,0,0,0
0,0,23,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
0,0,0,0,16,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0
0,0,0,0,0,0,0,10,0,0,0,0,0,0,6,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,7,0,2,0,0,15,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,14,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,9,5,5,8
0,9,0,0,12,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,1,12,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,2
10,0,0,0,9,6,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,10
0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17,6,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0
6,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,1,0,0,0,4
0,17,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,5,13
0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
0,0,0,4,0,0,0,2,9,3,0,0,0,0,3,10,0,0,0,0,0,0
0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,34,0,2,3,3,0,2
0,0,0,0,0,0,0,0,58,0,0,0,3,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,8,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,1,0,1,1,0
0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,8,2,1,0,1,0,1,3,0,0,5,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,5,0,0,2,2,2,0,0,0,5,0,0,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,2,0
7,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,9,0,5,0,13,0,0,3,0,0,1,0,0,0,0,2,0,0,0,0,0
0,1,0,0,0,8,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0
0,3,0,0,0,0,8,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
0,0,0,0,4,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2,10,4,1,1,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,17,2,0,0,0,0,4,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9,4
4,1,1,0,3,2,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,16,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0
0,0,0,4,0,0,0,0,0,0,4,4,0,0,4,0,0,5,0,0,5,0
0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,3,0,2,0,0,0,0,0,3,0,1,1,0,0,0,0,2,3,0,1
0,3,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,29,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,2
14,0,12,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,0,10,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2,0,0,0,15,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0,3,3,0,0,0,4
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,6,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,9,5
0,5,0,0,0,4,15,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,2,5
0,4,0,0,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,13,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,4
0,12,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,17,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,6,0,0,0,11,0,6,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,14,0,7,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,3,3,9,2,2,0,0,0,0,0,0,0,0
6,0,0,1,5,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,11,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,23,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6
5,0,0,0,0,4,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,2
0,0,0,0,4,0,0,0,0,4,0,2,0,0,0,3,1,1,0,5,0,5
0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,1
0,0,0,0,0,15,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,6,0,0,0,22,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,4,0,0,3,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,4
0,5,0,0,0,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,1,5,0,0,0,0,0,1,3,7,0,0,0,0,0,0,0,0,0,0
0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0
0,1,0,0,10,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0
0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,0,4,4,0,0,1,0,12,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0
3,0,1,0,0,8,1,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0
0,0,1,10,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3,0,0,0,12,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,11
20,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,3,7,0,0,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1
3,0,0,3,5,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,26,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
